step,time,root_x,root_y,root_z,contact_count,amp_stage,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
11304,56.525000000010465,0.0,0.0,1.05,0,max,0.78,0.46,-0.31202425608478584,-0.36982903427853975,-0.6788254626787038,0.13331409043534112,-0.36680120659391796,0.015139138423108989,0.015139138423108989,0.015139138423108989,0.015139138423108989,-0.17425537443373043,0.030800882144411984,-0.13994991646826122,1.8028086911323729,0.034305457965469216,0.01752287910528616,0.01752287910528616,0.01752287910528616,0.01752287910528616,-0.061734661583642644,-0.4603890340337417,-0.5196663832803308,-0.39669297315203367,-0.4579317216966881,0.01228656168526765,0.01228656168526765,0.01228656168526765,0.01228656168526765,0.10870092370108825,0.06659581618930353,0.17291267051787895,-0.9312283030860874,0.0642117468167907,-0.011920346862564157,-0.011920346862564157,-0.011920346862564157,-0.011920346862564157,0.20884763134679396,0.5026777105743393,0.8101798804897072,1.5322415799170854,0.6013322491429133,0.004917859953260558,0.004917859953260558,0.004917859953260558,-0.04326584614839718,-0.04326584614839718,0.5076706350044651,0.4759683047311237,1.121500981425324,-2.700638016899613,0.613830346420859,-0.015823052325216323,-0.015823052325216323,-0.015823052325216323,-0.0016403294464360219,-0.0016403294464360219,-0.028206429025955933,0.4340730674635819,0.5028282100131684,1.4447764903258051,0.5310346390391243,0.0017173348682383547,0.0017173348682383547,0.0017173348682383547,-0.00027712860408467553,-0.00027712860408467553,0.1531968731114952,0.5490190918704769,-3.62242080816442,-0.21501805085274395,-3.7756176812759152,-0.013106816165628796,-0.013106816165628796,-0.013106816165628796,-0.020103657210137443,-0.020103657210137443,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,1.5540905359504764,1.294550304910538,suspended_pr_ankle_pitch_roll_pd
11308,56.545000000010475,0.0,0.0,1.05,0,max,0.78,0.46,-0.31929500825821217,-0.3597729464869253,-0.676099521338026,0.13939232520006672,-0.3568045130798138,0.01484216703555763,0.01484216703555763,0.014842167035557408,0.014842167035557408,-0.17319513705603695,0.06634086690094658,-0.1035232252514,1.8384034979251125,0.06967191180463696,0.016655224518451917,0.016655224518451917,0.01665522451845186,0.01665522451845186,-0.07092814715583916,-0.45931027900735316,-0.5278462411106065,-0.42177772504832517,-0.45691809395476735,0.011960925262929134,0.011960925262929134,0.011960925262929134,0.011960925262929134,0.10978119974212038,0.046407491378187136,0.15385808273875448,-0.9740295685774537,0.044076882996634106,-0.011653041907765171,-0.011653041907765171,-0.011653041907765171,-0.011653041907765171,0.21914945004452796,0.5230721955677918,0.8414453938021862,1.5933788614054032,0.6222959437576583,0.0045191239776645785,0.0045191239776645785,0.004519123977664629,-0.04197992687273835,-0.04197992687273835,0.5166804131865068,0.43582164161869447,1.0685460042570067,-2.5984319133357876,0.5518655910704999,-0.015140864070405756,-0.015140864070405756,-0.015140864070405642,-0.0012211145054699067,-0.0012211145054699067,-0.01928955357055472,0.4536887414660899,0.5326344683843192,1.5370653644781644,0.5519240219548739,0.0017352712568996817,0.0017352712568996817,0.0017352712568996817,-0.00021273816093641176,-0.00021273816093641176,0.16399765540325736,0.5353986038262022,-3.614631427087621,-0.21393606946185542,-3.778629082490878,-0.012741604751038731,-0.012741604751038731,-0.012741604751038731,-0.019613170965764617,-0.019613170965764617,3.469446951953614e-18,1.734723475976807e-18,0.0,1.734723475976807e-18,1.5614179205278869,1.3031622131094704,suspended_pr_ankle_pitch_roll_pd
11312,56.565000000010485,0.0,0.0,1.05,0,max,0.78,0.46,-0.32636558246844233,-0.3497902475288927,-0.6732444573788638,0.14626714652186226,-0.3468788749104215,0.014556863092355599,0.014556863092355599,0.014556863092356043,0.014556863092356043,-0.17142468399597935,0.10181211747894373,-0.0664728366778424,1.8651410576974794,0.10495184731813695,0.015698649195966086,0.015698649195966086,0.015698649195966197,0.015698649195966197,-0.08010675903299289,-0.458773203530516,-0.5365555738680018,-0.44957382403349755,-0.4564488148350089,0.01162194347753509,0.01162194347753509,0.011621943477535535,0.011621943477535535,0.11045215989538108,0.025779601787077493,0.13396037330343674,-1.0154970172880042,0.02350821340805566,-0.011356941895109274,-0.011356941895109274,-0.011356941895109177,-0.011356941895109177,0.22985801321917437,0.5433361079337323,0.8738750350017661,1.6485152550998416,0.6440170217825918,0.004059684094049448,0.004059684094049448,0.004059684094049352,-0.04055755741042417,-0.04055755741042417,0.5248827092401179,0.3952529255549001,1.017446376293125,-2.513929534539699,0.492563667053007,-0.014419397339611907,-0.014419397339611907,-0.014419397339612137,-0.000711425017595581,-0.000711425017595581,-0.009968669533625237,0.4742401819014377,0.5643599320185009,1.636725476493316,0.5743286015521261,0.0017381445191148532,0.0017381445191148532,0.0017381445191145986,-0.00016443236864483018,-0.00016443236864483018,0.17452861937337338,0.5219952814615728,-3.606898032516991,-0.20609331388175917,-3.7814266518903645,-0.012354348558235024,-0.012354348558235024,-0.012354348558235178,-0.0190893040488913,-0.0190893040488913,0.0,0.0,1.734723475976807e-18,0.0,1.5683284074314856,1.3116909521155358,suspended_pr_ankle_pitch_roll_pd
11316,56.585000000010496,0.0,0.0,1.05,0,max,0.78,0.46,-0.33323721387011207,-0.3398617689469174,-0.6702419190855088,0.1541791048485017,-0.3370047052153967,0.014285318657603074,0.014285318657603074,0.014285318657603518,0.014285318657603518,-0.1689475946407642,0.1370381911282608,-0.028977958963120484,1.8828240395320086,0.1399696356776437,0.014657222746914556,0.014657222746914556,0.0146572227469145,0.0146572227469145,-0.08928184542805263,-0.4588178477417502,-0.5458445240687577,-0.47966863848907315,-0.4565626786407051,0.011275845505225313,0.011275845505225313,0.011275845505225313,0.011275845505225313,0.11070547323164076,0.004749566297084292,0.11324892233779864,-1.0553555067648521,0.0025434491061578773,-0.011030585954632133,-0.011030585954632133,-0.011030585954632074,-0.011030585954632074,0.24096865526430553,0.5633065676452602,0.9073403117915109,1.6967957931305966,0.6663716565272053,0.00354199890655592,0.00354199890655592,0.0035419989065557226,-0.03900589996463571,-0.03900589996463571,0.5322706501669945,0.35438788637612734,0.9679091971017606,-2.441435729698703,0.4356385469347661,-0.013662051693998437,-0.013662051693998437,-0.01366205169399857,-0.00011134232775119533,-0.00011134232775119533,-0.0002247754369911273,0.4957534504015654,0.5981542996498947,1.7440129176038732,0.5983790750868859,0.0017224838425410702,0.0017224838425410702,0.0017224838425410336,-0.0001411429513721845,-0.0001411429513721845,0.1847950717867415,0.5088867488403441,-3.5993696390308143,-0.1917194009070893,-3.784164710817556,-0.011947406741320618,-0.011947406741320618,-0.011947406741320582,-0.018536137514871476,-0.018536137514871476,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18,1.574820953623957,1.3201560623140722,suspended_pr_ankle_pitch_roll_pd
11320,56.605000000010506,0.0,0.0,1.05,0,max,0.78,0.46,-0.3399106996484972,-0.32996400883271865,-0.6670688370057781,0.1633591058802525,-0.32715813735728094,0.014029357377188578,0.014029357377188578,0.014029357377188578,0.014029357377188578,-0.16577097874749327,0.1718426608842411,0.00877879776648624,1.8913098157292079,0.17454977651397952,0.013535578148691968,0.013535578148691968,0.013535578148691996,0.013535578148691996,-0.09846544095165083,-0.45947506245246605,-0.5557547411054131,-0.5116260361436203,-0.4572893001537623,0.01092881149351932,0.01092881149351932,0.010928811493518875,0.010928811493518875,0.1105336183413207,-0.01664024782242522,0.09175889092205482,-1.093302486119663,-0.018774727419265877,-0.01067239798420333,-0.01067239798420333,-0.010672397984203288,-0.010672397984203288,0.2524733828637886,0.5828152984472158,0.94169504944047,1.7373002341595776,0.6892216665766814,0.0029690101109395555,0.0029690101109395555,0.002969010110939572,-0.03733310953818258,-0.03733310953818258,0.5388398861332653,0.3133530257454871,0.9197338192989809,-2.377251089083437,0.3808939331657156,-0.012872311477286989,-0.012872311477286989,-0.012872311477287004,0.0005781799990466031,0.0005781799990466031,0.009961532281041963,0.5182405464622409,0.634174368075026,1.8593951603519376,0.624212835793984,0.0016847823661857446,0.0016847823661857446,0.0016847823661859146,-0.00015208706048499824,-0.00015208706048499824,0.19480382282753458,0.49614473522697555,-3.5921919337405943,-0.17100300358083345,-3.7869957565681287,-0.011522943053514303,-0.011522943053514303,-0.01152294305351407,-0.017957602557897807,-0.017957602557897807,0.0,1.734723475976807e-18,0.0,0.0,1.5808963300400058,1.3285695060467009,suspended_pr_ankle_pitch_roll_pd
11324,56.625000000010516,0.0,0.0,1.05,0,max,0.78,0.46,-0.34638631595822705,-0.32006942443199554,-0.6636976356743196,0.17402653920917496,-0.31731131971609255,0.013790523579515046,0.013790523579515046,0.013790523579514824,0.013790523579514824,-0.16190546241003853,0.2060502133107557,0.0466125281615222,1.890511657573133,0.20851799057156073,0.01233888630402516,0.01233888630402516,0.012338886304025243,0.012338886304025243,-0.10767007947240856,-0.4607662499724339,-0.5663189447041153,-0.5449897583794182,-0.45864886523170667,0.010586923703635787,0.010586923703635787,0.010586923703635787,0.010586923703635787,0.1099299877259639,-0.03834209864837384,0.06953174345104807,-1.1290106601418448,-0.04039824427491584,-0.010280728132709971,-0.010280728132709971,-0.010280728132709999,-0.010280728132709999,0.264360777475855,0.6016893939968572,0.9767736191748286,1.768993541616814,0.7124128416989737,0.002344181549069556,0.002344181549069556,0.002344181549069689,-0.035548383010516174,-0.035548383010516174,0.5445886149679383,0.27227808943890097,0.8727804544487702,-2.3188970159720714,0.32819183948083186,-0.012053720415738569,-0.012053720415738569,-0.012053720415738536,0.0013553476600203175,0.0013553476600203175,0.02060971995896669,0.5417010292274218,0.6725891581088199,1.9836465706202762,0.6519794381498533,0.0016216002633003734,0.0016216002633003734,0.0016216002633003912,-0.00020669092314411135,-0.00020669092314411135,0.20456304952733054,0.48383647009500685,-3.5855074898587938,-0.14412957048153177,-3.7900705393861243,-0.011082949104682764,-0.011082949104682764,-0.011082949104682781,-0.01735742379199765,-0.01735742379199765,0.0,0.0,1.734723475976807e-18,0.0,1.5865653882983881,1.3369447200493958,suspended_pr_ankle_pitch_roll_pd
11328,56.645000000010526,0.0,0.0,1.05,0,max,0.78,0.46,-0.3526637411030819,-0.3101467556065355,-0.6600964820353897,0.18638748168056316,-0.3074327409323078,0.01357007337113858,0.01357007337113858,0.013570073371138358,0.013570073371138358,-0.15736515207389767,0.23948774500691866,0.08433715822765298,1.8803995271953216,0.24170231030155065,0.011072826473159991,0.011072826473159991,0.011072826473160102,0.011072826473160102,-0.11690860270957033,-0.46270317840402886,-0.5775605574220843,-0.5792869458017004,-0.460651954712514,0.010256118457574015,0.010256118457574015,0.010256118457574015,0.010256118457574015,0.10888899991145877,-0.06030250868561086,0.04661571180909056,-1.1621311388738875,-0.06227328810236821,-0.009853897083786756,-0.009853897083786756,-0.009853897083786756,-0.009853897083786756,0.27661591347666253,0.6197521045486708,1.0123879635446993,1.7906535470854132,0.7357720500680367,0.0016713409888431733,0.0016713409888431733,0.0016713409888433183,-0.03366173402863841,-0.03366173402863841,0.549517591154756,0.23128988860158278,0.8269504334480097,-2.2646862162938635,0.2774328422932537,-0.01120985053614464,-0.01120985053614464,-0.011209850536144619,0.0022173858417560044,0.0022173858417560044,0.031739076219925104,0.5661210872781749,0.7135873430270767,2.117984623516227,0.6818482668071516,0.0015296047371612922,0.0015296047371612922,0.0015296047371612922,-0.00031449159140063937,-0.00031449159140063937,0.21408221433018446,0.47202427632171406,-3.5794558888361316,-0.11125547694918508,-3.7935381031663162,-0.010629252863709861,-0.010629252863709861,-0.010629252863709861,-0.016739105148554312,-0.016739105148554312,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,1.5918339669859303,1.3452958331113063,suspended_pr_ankle_pitch_roll_pd
11332,56.66500000001054,0.0,0.0,1.05,0,max,0.78,0.46,-0.35874198554695624,-0.3001613769650927,-0.6562295689555957,0.20063298689345996,-0.29748758340863946,0.01336896778226615,0.01336896778226615,0.01336896778226615,0.01336896778226615,-0.1521675767246337,0.27198544980936584,0.12176658364151935,1.8610004585712026,0.27393416036615303,0.009743552783936127,0.009743552783936127,0.009743552783935794,0.009743552783935794,-0.1261939660451707,-0.46528787076481337,-0.5894934089592225,-0.6140317897954524,-0.46329944291405184,0.009942139253807714,0.009942139253807714,0.00994213925380727,0.00994213925380727,0.10740621787346553,-0.08246197740448354,0.0230661919623709,-1.192297040380828,-0.08434002591109463,-0.00939024253305551,-0.00939024253305551,-0.009390242533055482,-0.009390242533055482,0.28922029212292455,0.6368236380207273,1.0483229344199563,1.8007739405123542,0.7591026422970317,0.0009547876060382522,0.0009547876060382522,0.000954787606038054,-0.03168408625218533,-0.03168408625218533,0.5536301165839133,0.19051797113741717,0.7821731377523408,-2.213467930650802,0.2285430211684275,-0.010344297162600479,-0.010344297162600479,-0.010344297162600291,0.0031606751427924722,0.0031606751427924722,0.04336844237281642,0.5914738644526769,0.7573880880029753,2.2642840531101465,0.7140196456301589,0.0014056299267991802,0.0014056299267991802,0.0014056299267993558,-0.00048501670755926444,-0.00048501670755926444,0.22337197342460013,0.4607672855774745,-3.574173692093154,-0.07252581981055325,-3.797545665517754,-0.010163508452196417,-0.010163508452196417,-0.010163508452196199,-0.016105926793941946,-0.016105926793941946,1.734723475976807e-18,0.0,1.734723475976807e-18,1.734723475976807e-18,1.59672118771704,1.3536404573793952,suspended_pr_ankle_pitch_roll_pd
11336,56.68500000001055,0.0,0.0,1.05,0,max,0.78,0.46,-0.3646193293000227,-0.29007567629403186,-0.6520574319939264,0.21693747174019132,-0.2874381026939037,0.013187868000640535,0.013187868000640535,0.013187868000640757,0.013187868000640757,-0.14633360853636865,0.3033778886695688,0.15871581154417858,1.8323985239636251,0.30504942008054725,0.00835765705489222,0.00835765705489222,0.00835765705489222,0.00835765705489222,-0.13553904306342957,-0.46851256976135464,-0.6021215145432557,-0.6487292838932673,-0.4665824714798261,0.00965049140764318,0.00965049140764318,0.009650491407642736,0.009650491407642736,0.10547847221379897,-0.10475477449185643,-0.0010539357220573954,-1.2191275084830946,-0.10653240793585636,-0.008888167219999677,-0.008888167219999677,-0.008888167219999743,-0.008888167219999743,0.3021517919657124,0.6527219854559407,1.08432930664467,1.7974288960031273,0.7821775146789576,0.00019910947385670598,0.00019910947385670598,0.00019910947385662716,-0.029626977173433985,-0.029626977173433985,0.5569320101804165,0.15008606191758256,0.7383969889920731,-2.164467616613064,0.18146497881165657,-0.00946066870288901,-0.00946066870288901,-0.009460668702889091,0.0041806401414616065,0.0041806401414616065,0.05551593565687975,0.6177176961351746,0.8042571644800901,2.425396135215119,0.7487412288232104,0.001246690912483035,0.001246690912483035,0.0012466909124832625,-0.0007277257315886904,-0.0007277257315886904,0.23244408507596664,0.4501179196535986,-3.5697942133313814,-0.02809170415623779,-3.802238298407348,-0.009687242884453825,-0.009687242884453825,-0.00968724288445366,-0.015460940425580357,-0.015460940425580357,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.6012399397789656,1.3619936009634026,suspended_pr_ankle_pitch_roll_pd
11340,56.70500000001056,0.0,0.0,1.05,0,max,0.78,0.46,-0.37029326717465066,-0.2798494567526216,-0.6475372973841236,0.23545721030376665,-0.2772440302094729,0.013027132715743406,0.013027132715743406,0.013027132715743184,0.013027132715743184,-0.13988736242589958,0.33350503429868816,0.19500209751225242,1.7947343854413875,0.334889459938152,0.006922128197319299,0.006922128197319299,0.006922128197319299,0.006922128197319299,-0.14495643033475597,-0.472359778494557,-0.615438929116751,-0.6828790480642253,-0.47048249878199505,0.00938639856280954,0.00938639856280954,0.00938639856280954,0.00938639856280954,0.10310398739308636,-0.12710882012403302,-0.025674070301127675,-1.2422321016712206,-0.12877805769421405,-0.008346187850905157,-0.008346187850905157,-0.008346187850905129,-0.008346187850905129,0.31538463609823447,0.6672637859765854,1.120113651738408,1.7780874643861162,0.8047290156401736,-0.0005907563323248476,-0.0005907563323248476,-0.0005907563323247676,-0.027502616468709225,-0.027502616468709225,0.5594315541480096,0.11011690062809398,0.6955830521281166,-2.117180904692753,0.13615149798010695,-0.008562546706303962,-0.008562546706303962,-0.008562546706303882,0.00527183922371245,0.00527183922371245,0.06819866864466018,0.6447975446129707,0.8545316190631217,2.6057227940453895,0.7863329504184615,0.001050061649447735,0.001050061649447735,0.0010500616494477193,-0.001051865096508355,-0.001051865096508355,0.2413113186896307,0.4401255612231184,-3.566447053581869,0.02188021664659746,-3.8077583722714996,-0.009201829172860282,-0.009201829172860282,-0.009201829172860266,-0.014806976953099864,-0.014806976953099864,0.0,1.734723475976807e-18,0.0,0.0,1.6054114090946439,1.3703737565009775,suspended_pr_ankle_pitch_roll_pd
11344,56.72500000001057,0.0,0.0,1.05,0,max,0.78,0.46,-0.3757604623530201,-0.2694403601469729,-0.6426234589843047,0.25632894478975793,-0.26686299663128465,0.012886817578441345,0.012886817578441345,0.012886817578441345,0.012886817578441345,-0.13285607511406308,0.3622132828478369,0.23044606943175325,1.748204434419898,0.36330214454581633,0.005444308489897187,0.005444308489897187,0.005444308489897187,0.005444308489897187,-0.15445825396053325,-0.4768023768319144,-0.6294296785109726,-0.7159791985066836,-0.4749714245504394,0.00915476140737459,0.00915476140737459,0.009154761407375034,0.009154761407375034,0.10028250921169247,-0.14944565753260575,-0.05071574516751695,-1.261215504344157,-0.15099825437920944,-0.007762984233018466,-0.007762984233018466,-0.007762984233018466,-0.007762984233018466,0.328889376356129,0.6802651230030607,1.1553240949958592,1.7393936321172723,0.8264347186397302,-0.0014095965580007233,-0.0014095965580007233,-0.0014095965580007233,-0.02532365782141597,-0.02532365782141597,0.5611394151003579,0.07072934384834326,0.6537004173452484,-2.071299159333302,0.0925610022448905,-0.007653521341428286,-0.007653521341428286,-0.007653521341428286,0.0064280067543847595,0.0064280067543847595,0.08143246777741417,0.6726438084365921,0.9086590912405674,2.8121342262288747,0.8272266234631532,0.0008133082748136633,0.0008133082748136633,0.0008133082748134749,-0.0014663799684357147,-0.0014663799684357147,0.24998736482351833,0.4308348587214289,-3.564257373236072,0.07720900533920265,-3.8142447380595903,-0.008708521176268583,-0.008708521176268583,-0.008708521176268781,-0.014146653330129507,-0.014146653330129507,8.673617379884035e-19,2.6020852139652106e-18,8.673617379884035e-19,1.734723475976807e-18,1.6092614595661847,1.3787992159791336,suspended_pr_ankle_pitch_roll_pd
11348,56.74500000001058,0.0,0.0,1.05,0,max,0.78,0.46,-0.38101670865294573,-0.2588043084622053,-0.6372676817622145,0.27966862246834007,-0.25625097310926875,0.012766676764683016,0.012766676764683016,0.012766676764682794,0.012766676764682794,-0.12526996444772132,0.38935642513085916,0.26487283009251134,1.693059525466858,0.39014279454023265,0.003931847046867443,0.003931847046867443,0.003931847046867443,0.003931847046867443,-0.1640559793827749,-0.4818038126390331,-0.6440677682396269,-0.74753023519852,-0.4800117888568519,0.008960118910905646,0.008960118910905646,0.008960118910905646,0.008960118910905646,0.09701543163928672,-0.1716805220210213,-0.07609257996798287,-1.2756825069747588,-0.17310801160726957,-0.007137447931241381,-0.007137447931241381,-0.007137447931241381,-0.007137447931241381,0.3426328956497671,0.691542569158868,1.1895309680892558,1.6768691801809115,0.8468980724394888,-0.0022520256698819927,-0.0022520256698819927,-0.0022520256698819133,-0.02310306322427598,-0.02310306322427598,0.5620685391006067,0.0320327838336575,0.6127228596749313,-2.026654571468493,0.05065432057432462,-0.0067371423187387765,-0.0067371423187387765,-0.0067371423187386975,0.007642036866019334,0.007642036866019334,0.0952315942979815,0.7011737305811756,0.9672638934431166,3.055833689955136,0.872032299145135,0.0005343283044529074,0.0005343283044529074,0.0005343283044529074,-0.001979838080054307,-0.001979838080054307,0.2584867465856561,0.42228558939166866,-3.563344887950887,0.13767001528554104,-3.821831634536543,-0.00820846300206902,-0.00820846300206902,-0.00820846300206902,-0.013482397619646761,-0.013482397619646761,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,1.6128091114724583,1.387288449934494,suspended_pr_ankle_pitch_roll_pd
11352,56.76500000001059,0.0,0.0,1.05,0,max,0.78,0.46,-0.3860569018205239,-0.24789596071504352,-0.631419629212321,0.3055702668481288,-0.2453627273917971,0.01266616661623221,0.01266616661623221,0.01266616661623221,0.01266616661623221,-0.11716206988196466,0.41479657019506533,0.2981130304775326,1.6296033138634645,0.4152751003594973,0.00239265082215967,0.00239265082215967,0.00239265082215967,0.00239265082215967,-0.17376022593985205,-0.4873183665250521,-0.6593172699887925,-0.7770389193225252,-0.4855570440489404,0.008806612380558576,0.008806612380558576,0.008806612380558576,0.008806612380558576,0.09330592102489704,-0.19372250941258953,-0.10171033433927511,-1.2852431978558128,-0.19501625536417216,-0.0064687297579130165,-0.0064687297579130165,-0.0064687297579131275,-0.0064687297579131275,0.35657842831269726,0.7009139916159647,1.222201840385884,1.5846905772497828,0.8656234120731868,-0.0031124239902198896,-0.0031124239902198896,-0.0031124239902198896,-0.020854037148234413,-0.020854037148234413,0.5622340204964283,-0.005864483064205936,0.5726264641929188,-1.9831776409893862,0.010392443696490505,-0.005816938170230341,-0.005816938170230341,-0.005816938170230341,0.008906125153939988,0.008906125153939988,0.10960847025410067,0.730290263133413,1.0312660725654323,3.3560901417944438,0.9216576023113316,0.00021141902749480124,0.00021141902749480124,0.00021141902749486805,-0.0026002887962393705,-0.0026002887962393705,0.2668247321582787,0.4145142612787233,-3.563822588069087,0.20298569233360403,-3.8306473202273654,-0.007702708818435484,-0.007702708818435484,-0.00770270881843555,-0.012816445825272402,-0.012816445825272402,1.3010426069826053e-18,8.673617379884035e-19,1.3010426069826053e-18,8.673617379884035e-19,1.616089167466598,1.3958620365767676,suspended_pr_ankle_pitch_roll_pd
11356,56.7850000000106,0.0,0.0,1.05,0,max,0.78,0.46,-0.3908750201181861,-0.23666918208978657,-0.6250273119446522,0.334104990499509,-0.23415229182646613,0.012584451316602241,0.012584451316602241,0.012584451316602241,0.012584451316602241,-0.1085680751616366,0.4384050144028276,0.33000390594421036,1.5581902095802402,0.43857198110584694,0.0008348335150969444,0.0008348335150969444,0.0008348335150967223,0.0008348335150967223,-0.18358058761596735,-0.4932914882283264,-0.6751324853221596,-0.8040221127476858,-0.4915518977061923,0.008697952610670523,0.008697952610670523,0.008697952610670967,0.008697952610670967,0.08915903567495069,-0.21547484568374106,-0.12746706709175343,-1.2895183057702773,-0.21662610276670413,-0.005756285414815321,-0.005756285414815321,-0.005756285414815432,-0.005756285414815432,0.3706855999886694,0.7081995149368652,1.2526720877359334,1.4554735185379295,0.8819864877472641,-0.003985116689838856,-0.003985116689838856,-0.003985116689838987,-0.018589787847782795,-0.018589787847782795,0.5616529453140776,-0.04286856683270827,0.5333880136820769,-1.9408629377512028,-0.028264931632000723,-0.004896387289802756,-0.004896387289802756,-0.004896387289802631,0.01021175435862421,0.01021175435862421,0.12457341307931041,0.759883436100677,1.102116914541619,3.7489464110062967,0.9775435014623086,-0.00015672241497424765,-0.00015672241497424765,-0.00015672241497436507,-0.0033352177449666766,-0.0033352177449666766,0.2750172462829424,0.40755107474919133,-3.5657951934694245,0.2728106169041223,-3.840812439752367,-0.007192228632908071,-0.007192228632908071,-0.00719222863290833,-0.012150909198603552,-0.012150909198603552,1.4094628242311558e-18,8.673617379884035e-19,3.2526065174565133e-19,8.673617379884035e-19,1.6191233527708353,1.4045362132812873,suspended_pr_ankle_pitch_roll_pd
11360,56.80500000001061,0.0,0.0,1.05,0,max,0.78,0.46,-0.3954641144149666,-0.2250775222397169,-0.618037554545177,0.3653201560971323,-0.22257344013021035,0.012520410547532723,0.012520410547532723,0.012520410547532723,0.012520410547532723,-0.09952611437296592,0.4600630495987796,0.36039026777766975,1.4792229633935654,0.4599163821506357,-0.0007333372407192229,-0.0007333372407192229,-0.0007333372407192229,-0.0007333372407192229,-0.1935254613881112,-0.4996602022533648,-0.6914581855664363,-0.8280105520061716,-0.4979327241783251,0.008637390375198173,0.008637390375198173,0.008637390375198617,0.008637390375198617,0.08458183876746556,-0.23683525827333146,-0.15325340323000625,-1.2881446302969537,-0.2378352419974718,-0.004999918620701593,-0.004999918620701593,-0.004999918620701704,-0.004999918620701704,0.38491048746950257,0.7132227940834408,1.2801163552138817,1.2806081985169162,0.895205867744379,-0.004864334907473595,-0.004864334907473595,-0.004864334907473595,-0.016323453927937215,-0.016323453927937215,0.5603442109413656,-0.07889314847332887,0.49498399893648826,-1.8997407815014702,-0.0653602120048773,-0.00397892832683351,-0.00397892832683351,-0.00397892832683351,0.011549840652788577,0.011549840652788577,0.14013437512576107,0.7898313465104678,1.1823301616741513,4.3243050840622805,1.0421957865483902,-0.0005708942419353673,-0.0005708942419353673,-0.0005708942419354836,-0.004191426676989755,-0.004191426676989755,0.2830807897675181,0.40142453651256765,-3.569357366867126,0.3467177395507391,-3.852438156634644,-0.006677950130799926,-0.006677950130799926,-0.006677950130800183,-0.011487742889908434,-0.011487742889908434,3.2526065174565133e-19,8.673617379884035e-19,3.2526065174565133e-19,8.673617379884035e-19,1.6219384881512073,1.4133345901758914,suspended_pr_ankle_pitch_roll_pd
