side,pitch,roll,j00_du_dp,j01_du_dr,j10_dl_dp,j11_dl_dr,diag_kp_upper,diag_kp_lower,diag_kd_upper,diag_kd_lower,equiv_kp_pitch,equiv_kp_roll,equiv_kp_cross
right,-0.33691248297691345,0.15336070954799652,-1.312255859370337,-0.8850097656221133,-1.3427734375071054,0.8544921874964472,1.7213891935192964,1.7024032832761264,1.7213891935192964,1.7024032832761264,6.0337608449645534,2.59128630703098,0.0458317616073114
left,-0.3143083155155182,-0.007948799058794975,-1.312255859370337,0.8544921874964472,-1.312255859370337,-0.8544921874964472,1.7523195503336941,1.7523195503336941,1.7523195503336944,1.7523195503336944,6.0350426445602885,2.5589364160787165,-4.5898991730568443e-17
right,-0.23879122734069824,0.14968359470367432,-1.2207031249988898,-0.8544921874992227,-1.2512207031217804,0.823974609370781,1.9823494934214365,1.960963150348428,1.9823494934214367,1.960963150348428,6.0239231634766535,2.7787910210238245,0.04604945444405191
left,-0.0769474133849144,-0.04138346016407013,-1.0986328125003886,0.8544921874992227,-1.0986328124990008,-0.8544921874992227,2.4336510600311696,2.433651060034998,2.4336510600311696,2.433651060034998,5.874804731087989,3.5538942200363923,7.079146345511433e-13
right,-0.33670327067375183,-0.04360310733318329,-1.3427734374960032,-0.8544921874964472,-1.3427734374960032,0.8544921874964472,1.673586856012754,1.6735868560127538,1.6735868560127538,1.6735868560127538,6.035089778194955,2.4439619762880507,-1.009974775274655e-17
left,-0.37218794226646423,-0.08705530315637589,-1.373291015621669,0.8850097656221133,-1.4038085937473352,-0.8544921874964472,1.573611592691155,1.5551623533280665,1.573611592691155,1.5551623533280665,6.03244361915982,2.3680316605080787,-0.047044844716655924
right,-0.32644712924957275,-0.03528180345892906,-1.312255859370337,-0.8544921874964472,-1.3427734374960032,0.8544921874964472,1.740630680545102,1.684956096276263,1.740630680545102,1.684956096276263,6.035436997820108,2.5012158164806824,0.018489946390126192
left,-0.2816859483718872,-0.12071534246206284,-1.2512207031273315,0.8544921875019983,-1.312255859370337,-0.8544921874964472,1.8977335518704077,1.7766476283381436,1.8977335518704077,1.7766476283381436,6.0304175740852255,2.6828747664381565,-0.036800627646737576
right,-0.26773932576179504,0.04289565607905388,-1.2512207031217804,-0.8544921874964472,-1.2512207031217804,0.8544921874964472,1.9232941792913125,1.923294179291312,1.9232941792913123,1.923294179291312,6.022038898192453,2.8086130256799047,3.349720032706672e-16
left,-0.3227619528770447,0.06294935941696167,-1.312255859370337,0.8544921874964472,-1.312255859370337,-0.8544921874964472,1.7523195503336941,1.7523195503336941,1.7523195503336944,1.7523195503336944,6.0350426445602885,2.5589364160787165,-4.5898991730568443e-17
right,0.141957089304924,0.04807169735431671,-0.9155273437477794,-0.8544921874992227,-0.9460449218741395,0.8239746093742505,3.1545111085573656,3.1433116608295837,3.1545111085573656,3.1433116608295837,5.457347728069491,4.437389699597912,0.017543762055947196
left,-0.2963128983974457,0.03956468775868416,-1.2817382812474465,0.823974609370781,-1.2817382812474465,-0.8544921874964472,1.8565482552682389,1.8164736265233206,1.856548255268239,1.8164736265233206,6.034235096959858,2.586784773747555,0.028728752694165888
right,-0.32412078976631165,0.12765169143676758,-1.312255859370337,-0.8544921874964472,-1.3427734374960032,0.8544921874964472,1.740630680545102,1.684956096276263,1.740630680545102,1.684956096276263,6.035436997820108,2.5012158164806824,0.018489946390126192
left,-0.46870338916778564,0.017841432243585587,-1.5563964843701148,0.8850097656221133,-1.4953613281243336,-0.8850097656221133,1.2514700225033395,1.3286736019245307,1.2514700225033395,1.3286736019245307,6.002577810295585,2.020877588661093,0.0345716486286056
right,-0.43871501088142395,0.1836736798286438,-1.4648437500042186,-0.8544921875019983,-1.586914062501332,0.9155273437588817,1.3948631659719593,1.1951546771694626,1.3948631659719593,1.1951546771694626,6.002805178509613,2.0202360410248086,0.009550525501447213
left,0.08525129407644272,-0.05892138183116913,-0.9460449218734456,0.8544921874992227,-0.9460449218748334,-0.7934570312499721,3.0192434349040234,3.2184360378099677,3.0192434349040234,3.2184360378099677,5.582729329604209,4.230765266828083,-0.02481402365091886
right,-0.47610583901405334,-0.09953775256872177,-1.617431640615896,-0.9155273437477794,-1.4953613281243336,0.8850097656221133,1.1598074810295258,1.32687413544321,1.1598074810295258,1.32687413544321,6.001185638244795,2.0114033304359484,-0.03855140100765787
left,-0.48670750856399536,-0.059633608907461166,-1.5563964843701148,0.8850097656221133,-1.5869140624902298,-0.9460449218734456,1.2542322433144952,1.1779174301511788,1.2542322433144952,1.1779174301511788,6.004559617424468,2.036604999557298,0.0407857909227019
right,-0.5069648027420044,-0.062065478414297104,-1.647949218741562,-0.9155273437477794,-1.556396484381217,0.9155273437588817,1.1189916605606323,1.21967214413437,1.1189916605606323,1.21967214413437,5.993383870534813,1.9602453561890076,-0.04966919352914955
left,-0.1631871461868286,-0.16184556484222412,-1.159667968750333,0.8544921874992227,-1.1901855468759992,-0.7934570312451149,2.1589092600800046,2.1893717940234843,2.1589092600800046,2.1893717940234843,6.004701806486238,2.9547141796362544,-0.0717644147534725
right,-0.5387160778045654,-0.034573618322610855,-1.7089843750039966,-0.9765625000102139,-1.647949218741562,0.9155273437477794,1.0174990822693333,1.1092233182167481,1.0174990822693333,1.1092233182167481,5.984094289968226,1.9001029866336128,0.024602357253811227
left,-0.2442595213651657,-0.0921347439289093,-1.2207031249988898,0.8544921874992227,-1.2207031249988898,-0.8544921874964472,2.0158093573117903,2.0158093573160962,2.0158093573117903,2.0158093573160962,6.007580033869376,2.9437142165864314,-2.338433055512098e-12
right,-0.4209468960762024,0.03499126061797142,-1.4343261718730014,-0.8850097656221133,-1.4648437499986675,0.8544921874964472,1.441171980736875,1.4234373514397463,1.441171980736875,1.4234373514397463,6.019276159955276,2.1681194373511583,0.04770011586127045
left,-0.2057277113199234,-0.05705806612968445,-1.1901855468759992,0.8544921875019983,-1.1901855468759992,-0.823974609370781,2.0929823866434694,2.144144178327444,2.0929823866434694,2.144144178327444,6.00206619625127,2.9839382480092858,-0.025846945543585974
right,-0.11620831489562988,0.04496793821454048,-1.129150390623973,-0.8239746093742505,-1.0986328124990008,0.8544921874992227,2.378157619707472,2.3987378298780166,2.378157619707472,2.3987378298780166,5.927367144161707,3.3660674126674763,-0.03925363573171179
left,-0.33072200417518616,0.04142015799880028,-1.3427734374960032,0.8544921874964472,-1.3427734374960032,-0.8544921874964472,1.673586856012754,1.6735868560127538,1.6735868560127538,1.6735868560127538,6.035089778194955,2.4439619762880507,1.009974775274655e-17
right,-0.2294718623161316,0.03430907055735588,-1.2207031250016653,-0.8544921875019983,-1.2207031249988898,0.8544921874964472,2.0158093573018627,2.015809357316627,2.0158093573018627,2.015809357316627,6.007580033869033,2.943714216589132,3.0402254123808044e-12
left,-0.3492823541164398,0.07451502978801727,-1.3427734375015543,0.8544921875019983,-1.3427734375015543,-0.8850097656276644,1.6909625000917048,1.656254231273823,1.6909625000917046,1.656254231273823,6.035167343857386,2.531916283618444,0.028046405868551987
right,-0.37890318036079407,0.032280053943395615,-1.3732910156272202,-0.8544921875019983,-1.373291015621669,0.8544921874964472,1.5991309868935295,1.5991309869086483,1.5991309868935295,1.5991309869086483,6.031692490860981,2.335233043372953,2.0345664377064573e-12
left,-0.3695625364780426,0.07718326151371002,-1.4038085937639886,0.8850097656332155,-1.3427734374960032,-0.8544921874964472,1.5352095636521885,1.6689759852346884,1.5352095636521885,1.6689759852346886,6.034635886687686,2.4210553760347664,0.007645092758376332
right,-0.404608815908432,0.08442516624927521,-1.4038085937528864,-0.8544921875019983,-1.4648437499986675,0.8850097656221133,1.5253508150203272,1.4065238040036334,1.5253508150203272,1.4065238040036334,6.024048821083047,2.215394338724081,0.006305719343875683
left,-0.4052158296108246,0.07376594841480255,-1.4648437499986675,0.8544921874964472,-1.4038085937473352,-0.8850097656221133,1.4327822219171669,1.4962568485915089,1.4327822219171669,1.4962568485915089,6.023058417158909,2.2180874567767304,0.06551605627300167
right,-0.34343335032463074,0.15823104977607727,-1.3122558593758882,-0.8544921875019983,-1.4038085937528864,0.8544921874964472,1.7182076073487471,1.5600140103987763,1.7182076073487473,1.5600140103987763,6.033066205689236,2.393616129001778,0.05534283245422753
left,-0.46534428000450134,0.015536024235188961,-1.5258789062444487,0.9155273437477794,-1.4953613281354359,-0.8850097656332155,1.287454506714438,1.350199050812375,1.287454506714438,1.350199050812375,6.016776140600849,2.1366648914214807,-0.011687082074919631
right,-0.2955492436885834,0.12393207103013992,-1.2817382812488343,-0.8850097656235011,-1.3122558593758882,0.8544921875019983,1.8014284836966745,1.782271629323178,1.8014284836966745,1.7822716293231777,6.028581492470736,2.7122928874377887,0.04496877214430004
left,-0.14348530769348145,-0.09443901479244232,-1.0986328125003886,0.8544921875006105,-1.1291503906232792,-0.8239746093749444,2.398737829872329,2.378157619709004,2.398737829872329,2.378157619709004,5.927367144160383,3.366067412672772,-0.03925363573094491
right,-0.42880892753601074,-0.05498598515987396,-1.4648437499986675,-0.8850097656221133,-1.4648437499986675,0.8850097656221133,1.4033777118784527,1.4033777118784523,1.4033777118784527,1.4033777118784523,6.02264376014857,2.198369532231389,8.08037423610792e-16
left,-0.4323522746562958,-0.0742378756403923,-1.4648437499986675,0.8544921874964472,-1.4648437499986675,-0.8544921874964472,1.3994911561589294,1.3994911561589296,1.3994911561589294,1.3994911561589296,6.0059644724881425,2.0436962440972715,4.2557837660206133e-16
right,-0.42295676469802856,-0.05348016321659088,-1.4648437499986675,-0.8850097656221133,-1.4343261718730014,0.8850097656221133,1.412272898602975,1.4562617265933255,1.412272898602975,1.4562617265933255,6.02636385002269,2.2467576151474855,-0.017695928449111074
left,-0.454166978597641,-0.13449311256408691,-1.4648437499986675,0.8544921874964472,-1.5869140624902298,-0.9155273437477794,1.3948631659811705,1.1951546771864383,1.3948631659811705,1.1951546771864383,6.00280517850733,2.0202360410082347,-0.00955052550355951
right,-0.45723697543144226,-0.02349294163286686,-1.4953613281243336,-0.8850097656221133,-1.4953613281243336,0.8850097656221133,1.344648829159729,1.3446488291597287,1.344648829159729,1.3446488291597287,6.013553289341986,2.1063716436102147,4.6241701602754564e-17
left,-0.2855647802352905,0.007977399975061417,-1.281738281250222,0.8544921875019983,-1.281738281244671,-0.8544921874964472,1.835504380389385,1.8355043804077293,1.835504380389385,1.8355043804077293,6.030927835051257,2.680412371139696,-1.6747836924044273e-12
right,0.3306436538696289,0.08923336863517761,-0.7629394531222243,-0.8850097656221133,-0.7934570312492782,0.7934570312492782,3.642272130282634,3.9493867921357304,3.6422721302826337,3.949386792135731,4.606512890093941,5.339213025780962,-0.027137042062549674
left,-0.3468649387359619,0.060103822499513626,-1.3427734374960032,0.8544921874964472,-1.3427734374960032,-0.8544921874964472,1.673586856012754,1.6735868560127538,1.6735868560127538,1.6735868560127538,6.035089778194955,2.4439619762880507,1.009974775274655e-17
right,-0.34856119751930237,0.05363686382770538,-1.3427734374960032,-0.8544921874964472,-1.3732910156272202,0.8544921875019983,1.6625374073496109,1.6098617828211093,1.6625374073496109,1.6098617828211093,6.033706041828704,2.389364843339574,0.018459036459668583
left,-0.4186732769012451,0.032459717243909836,-1.4648437499986675,0.8544921874964472,-1.4648437499986675,-0.8544921874964472,1.3994911561589294,1.3994911561589296,1.3994911561589294,1.3994911561589296,6.0059644724881425,2.0436962440972715,4.2557837660206133e-16
right,-0.4099876582622528,0.23829112946987152,-1.4038085937473352,-0.8544921874964472,-1.5869140624902298,0.8544921874964472,1.4743924043790853,1.2258423086945816,1.4743924043790853,1.2258423086945816,5.992587590891527,1.9715950032995553,0.1063486704489777
left,0.09169866889715195,-0.1074785441160202,-0.9460449218734456,0.8544921874992227,-0.9460449218749851,-0.7934570312499939,3.0192434349039696,3.218436037809235,3.0192434349039696,3.218436037809235,5.58272932960443,4.230765266827694,-0.024814023650971528
right,-0.2168751358985901,0.1022249087691307,-1.1901855468732236,-0.8544921874992227,-1.2207031249988898,0.823974609370781,2.07883963145006,2.0574174969949897,2.07883963145006,2.0574174969949897,6.010553869057539,2.914730111461012,0.044779834148308155
left,-0.2544890344142914,-0.036981865763664246,-1.2512207031217804,0.8544921874964472,-1.2512207031217804,-0.8544921874964472,1.9232941792913125,1.923294179291312,1.9232941792913123,1.923294179291312,6.022038898192453,2.8086130256799047,-3.349720032706672e-16
right,-0.33757004141807556,-0.0799708440899849,-1.3427734374960032,-0.8544921874964472,-1.3427734374960032,0.8544921874964472,1.673586856012754,1.6735868560127538,1.6735868560127538,1.6735868560127538,6.035089778194955,2.4439619762880507,-1.009974775274655e-17
left,-0.37185990810394287,-0.0792674794793129,-1.3732910156272202,0.8850097656276644,-1.4038085937639886,-0.8544921875075494,1.573611592677949,1.5551623532917747,1.573611592677949,1.5551623532917747,6.0324436191601,2.3680316605162055,-0.047044844717498376
right,-0.413817435503006,-0.08796863257884979,-1.4648437499986675,-0.8544921874964472,-1.4038085937473352,0.8850097656221133,1.4327822219171669,1.4962568485915089,1.4327822219171669,1.4962568485915089,6.023058417158909,2.2180874567767304,-0.06551605627300167
left,-0.322842538356781,-0.1990746110677719,-1.3122558593745004,0.8544921874992227,-1.4038085937528864,-0.823974609370781,1.7000990794342918,1.573413313231538,1.7000990794342918,1.573413313231538,6.028288759927486,2.309583112232485,-0.08637081515850836
right,-0.2996973693370819,0.02564883604645729,-1.281738281244671,-0.8544921874964472,-1.312255859370337,0.8544921874964472,1.82318330731562,1.7643262692883617,1.8231833073156198,1.7643262692883617,6.033419283078059,2.619444865765174,0.018453915769730912
left,-0.37727537751197815,-0.15902210772037506,-1.3732910156272202,0.8850097656276644,-1.4343261718730014,-0.8850097656221133,1.5798889210437277,1.4845775894252304,1.5798889210437277,1.4845775894252304,6.033766046310857,2.400219752736622,-0.03564710504788482
right,-0.4373047351837158,0.009732126258313656,-1.4648437499986675,-0.8544921874964472,-1.4648437499986675,0.8850097656221133,1.4143775433806207,1.3887433557893951,1.4143775433806207,1.3887433557893951,6.0148449164591415,2.1204400399815735,-0.02999541625087431
left,-0.26439905166625977,-0.18416815996170044,-1.251220703124556,0.8850097656235011,-1.2817382812529976,-0.8239746093763322,1.8669363581305107,1.8886536282300712,1.8669363581305105,1.888653628230071,6.025568599094254,2.7445349583091354,-0.07269355970551954
right,-0.42573076486587524,0.18372374773025513,-1.4343261718785525,-0.8544921875019983,-1.556396484381217,0.9155273437588817,1.4567330439576005,1.2453590404280934,1.4567330439576005,1.2453590404280934,6.01364500662091,2.107491570408578,0.010860482208761107
left,-0.36185112595558167,-0.1131550744175911,-1.3427734374960032,0.8544921874964472,-1.4038085937473352,-0.8544921874964472,1.6518053437539684,1.5492794948288047,1.6518053437539684,1.5492794948288047,6.0314038363601545,2.3372941775508456,-0.036835851299534046
right,-0.3034907281398773,0.21141831576824188,-1.281738281250222,-0.8544921874992227,-1.3427734375071054,0.8544921874964472,1.8111759705933517,1.6966457253848106,1.8111759705933514,1.6966457253848106,6.034616880591526,2.5612602100085793,0.036950602885109145
left,-0.03792058303952217,-0.06711883842945099,-1.0375976562497502,0.8544921874999166,-1.0375976562490563,-0.7934570312492782,2.6317314238019813,2.786877162763791,2.6317314238019813,2.786877162763791,5.833722209616292,3.676122425389705,-0.03893757572391001
right,-0.4515068233013153,-0.026368556544184685,-1.5258789062444487,-0.9155273437477794,-1.4648437499986675,0.8544921874964472,1.2819013487148962,1.4114198787619332,1.2819013487148962,1.4114198787619332,6.013237659284379,2.1050352591816,0.02412470617728286
left,-0.3958679437637329,-0.0731687918305397,-1.373291015621669,0.8544921874964472,-1.4343261718730014,-0.8850097656221133,1.5951436603867184,1.4691011613171556,1.5951436603867184,1.4691011613171556,6.03069586456566,2.3153672985662297,-0.006981314353711866
